time,watts,nits,tag,test_name,test_time,video,preset_picture,abc,backlight,lux,mdd,qs,special_commands,ccf_pps,seconds,APL',R,G,B,waketime,source
2020-10-21 08:14:31,3.41506078523,1.59003807664,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,14.0,33.4,27.5,12.6,2.0,,mock-datalog.csv
2020-10-21 08:14:32,3.31702084226,1.74773865777,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,15.0,31.9,19.9,14.4,6.5,,mock-datalog.csv
2020-10-21 08:14:33,3.38038197204,1.85365328032,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,16.0,32.2,20.4,14.7,6.7,,mock-datalog.csv
2020-10-21 08:14:34,3.58727039526,1.7341985705,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,17.0,32.1,20.0,10.1,7.2,,mock-datalog.csv
2020-10-21 08:14:35,3.68814011484,1.75442560588,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,18.0,31.4,19.6,7.8,7.3,,mock-datalog.csv
2020-10-21 08:14:36,3.49803713108,1.72088236765,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,19.0,31.0,10.1,6.8,2.3,,mock-datalog.csv
2020-10-21 08:14:37,3.52146205219,1.87447509364,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,20.0,31.7,21.1,11.9,8.5,,mock-datalog.csv
2020-10-21 08:14:38,3.5570574588,1.85830653057,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,21.0,30.0,7.2,6.1,6.4,,mock-datalog.csv
2020-10-21 08:14:39,3.28047713368,1.72718360209,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,22.0,30.7,7.8,6.6,7.0,,mock-datalog.csv
2020-10-21 08:14:40,3.45341110515,1.62082088875,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,23.0,31.5,8.3,7.1,7.7,,mock-datalog.csv
2020-10-21 08:14:41,3.23764174775,1.50467667595,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,24.0,32.2,8.8,7.6,8.1,,mock-datalog.csv
2020-10-21 08:14:42,3.33277344784,1.7024892577,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,25.0,32.6,9.1,7.9,8.5,,mock-datalog.csv
2020-10-21 08:14:43,3.74862714176,1.95485023638,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,26.0,31.0,6.3,8.1,4.1,,mock-datalog.csv
2020-10-21 08:14:44,3.45325394886,1.72984364744,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,27.0,31.0,6.4,8.1,4.1,,mock-datalog.csv
2020-10-21 08:14:45,3.4858083657,1.7186821817,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,28.0,31.3,8.9,7.1,4.4,,mock-datalog.csv
2020-10-21 08:14:46,3.88056243389,1.96175970826,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,29.0,30.1,18.7,7.4,6.9,,mock-datalog.csv
2020-10-21 08:14:47,3.36852189881,1.59688820555,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,30.0,30.7,15.6,11.4,10.4,,mock-datalog.csv
2020-10-21 08:14:48,3.1116904105,1.53830748864,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,31.0,29.8,14.2,10.2,9.1,,mock-datalog.csv
2020-10-21 08:14:49,2.96069581443,1.46140624894,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,32.0,32.1,11.6,12.0,12.5,,mock-datalog.csv
2020-10-21 08:14:50,3.50664573825,1.69468296436,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,33.0,28.1,9.2,9.4,10.1,,mock-datalog.csv
2020-10-21 08:14:51,3.48497810622,1.77098653558,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,34.0,30.0,7.9,6.6,5.1,,mock-datalog.csv
2020-10-21 08:14:52,3.26196982816,1.5823732014,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,35.0,31.0,8.4,7.2,5.7,,mock-datalog.csv
2020-10-21 08:14:53,3.27580157069,1.64464081796,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,36.0,30.3,7.0,12.2,0.7,,mock-datalog.csv
2020-10-21 08:14:54,3.27660001674,1.60294850281,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,37.0,32.8,7.9,14.2,0.9,,mock-datalog.csv
2020-10-21 08:14:55,3.36595666899,1.80765738135,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,38.0,31.3,7.5,13.2,0.8,,mock-datalog.csv
2020-10-21 08:14:56,3.44477550248,1.71038558601,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,39.0,26.3,5.4,9.1,0.7,,mock-datalog.csv
2020-10-21 08:14:57,3.37394601721,1.68951599168,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,40.0,29.4,6.0,11.3,0.8,,mock-datalog.csv
2020-10-21 08:14:58,3.54417877728,1.83038693824,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,41.0,30.6,6.7,12.5,0.8,,mock-datalog.csv
2020-10-21 08:14:59,3.41036872924,1.7682749856,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,42.0,29.0,11.2,9.1,4.9,,mock-datalog.csv
2020-10-21 08:15:00,3.61203593789,1.78903470873,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,43.0,30.7,12.4,10.0,5.5,,mock-datalog.csv
2020-10-21 08:15:01,3.49557925913,1.74411825535,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,44.0,28.9,18.0,6.4,2.1,,mock-datalog.csv
2020-10-21 08:15:02,3.41045771182,1.77256629123,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,45.0,29.9,20.1,6.7,2.3,,mock-datalog.csv
2020-10-21 08:15:03,3.66925198749,2.01209621838,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,46.0,29.5,11.4,8.2,6.3,,mock-datalog.csv
2020-10-21 08:15:04,3.41908641124,1.72516955932,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,47.0,28.6,13.1,12.3,9.4,,mock-datalog.csv
2020-10-21 08:15:05,3.3469036656,1.6611822655,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,48.0,29.3,12.0,6.7,3.2,,mock-datalog.csv
2020-10-21 08:15:06,3.08532776297,1.61912382801,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,49.0,26.2,10.0,5.6,2.7,,mock-datalog.csv
2020-10-21 08:15:07,3.28118255249,1.56131434166,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,50.0,27.7,11.1,6.2,3.1,,mock-datalog.csv
2020-10-21 08:15:08,3.63190229089,1.88946343769,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,51.0,31.2,13.3,8.5,3.9,,mock-datalog.csv
2020-10-21 08:15:09,3.24544513449,1.43431614827,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,52.0,32.3,14.0,8.6,3.9,,mock-datalog.csv
2020-10-21 08:15:10,3.47463471398,1.70394958729,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,53.0,27.1,14.6,7.2,8.2,,mock-datalog.csv
2020-10-21 08:15:11,3.10429983366,1.61838225715,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,54.0,26.5,15.0,11.7,8.7,,mock-datalog.csv
2020-10-21 08:15:12,3.47132749914,1.78789126376,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,55.0,26.7,16.1,13.0,9.7,,mock-datalog.csv
2020-10-21 08:15:13,3.4242359592,1.60942273085,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,56.0,27.5,8.7,6.2,4.0,,mock-datalog.csv
2020-10-21 08:15:14,3.7289675928,2.00406496557,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,57.0,28.3,10.5,9.4,3.6,,mock-datalog.csv
2020-10-21 08:15:15,3.43666352065,1.82684929943,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,58.0,27.7,6.1,5.6,4.1,,mock-datalog.csv
2020-10-21 08:15:16,3.27278369933,1.66312687938,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,59.0,27.2,5.8,5.3,3.9,,mock-datalog.csv
2020-10-21 08:15:17,3.58653208952,1.87486746747,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,60.0,26.6,14.9,7.1,8.0,,mock-datalog.csv
2020-10-21 08:15:18,3.38862897091,1.77547052135,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,61.0,26.6,10.7,8.1,40.2,,mock-datalog.csv
2020-10-21 08:15:19,3.61824131078,1.80981288455,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,62.0,29.5,20.3,8.2,31.7,,mock-datalog.csv
2020-10-21 08:15:20,3.55682149225,1.85164139168,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,63.0,27.1,7.2,6.7,7.2,,mock-datalog.csv
2020-10-21 08:15:21,3.51681094907,1.65993029351,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,64.0,27.0,4.9,8.9,1.2,,mock-datalog.csv
2020-10-21 08:15:22,3.14695622729,1.54609757555,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,65.0,25.4,4.6,7.9,1.1,,mock-datalog.csv
2020-10-21 08:15:23,3.20379762741,1.667067668,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,66.0,25.9,9.6,7.7,19.0,,mock-datalog.csv
2020-10-21 08:15:24,3.19986492572,1.65391915278,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,67.0,26.9,8.2,7.9,1.9,,mock-datalog.csv
2020-10-21 08:15:25,3.45736175363,1.68382108822,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,68.0,25.4,14.5,12.5,6.7,,mock-datalog.csv
2020-10-21 08:15:26,3.25887735223,1.73258098731,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,69.0,25.5,13.0,12.8,6.9,,mock-datalog.csv
2020-10-21 08:15:27,3.47246691153,1.79669593922,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,70.0,23.1,12.4,11.0,13.7,,mock-datalog.csv
2020-10-21 08:15:28,3.52355374411,1.78423264476,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,71.0,26.0,17.7,13.4,9.5,,mock-datalog.csv
2020-10-21 08:15:29,3.28962230764,1.5308300657,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,72.0,23.6,7.8,8.3,9.2,,mock-datalog.csv
2020-10-21 08:15:30,3.23783203311,1.69746560352,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,73.0,25.4,9.1,9.8,10.7,,mock-datalog.csv
2020-10-21 08:15:31,3.13895194334,1.45676098463,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,74.0,25.4,17.5,18.3,13.5,,mock-datalog.csv
2020-10-21 08:15:32,3.52423507969,1.77169655225,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,75.0,19.8,2.2,3.3,1.2,,mock-datalog.csv
2020-10-21 08:15:33,3.34970249379,1.7931331431,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,76.0,24.3,3.7,5.2,2.2,,mock-datalog.csv
2020-10-21 08:15:34,3.35201208385,1.65663506851,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,77.0,27.3,5.5,7.1,2.9,,mock-datalog.csv
2020-10-21 08:15:35,3.50400109943,1.83156084606,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,78.0,28.5,6.4,8.1,3.3,,mock-datalog.csv
2020-10-21 08:15:36,3.05703019259,1.61400500707,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,79.0,19.9,7.8,6.5,2.3,,mock-datalog.csv
2020-10-21 08:15:37,3.07872973804,1.6323114922,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,80.0,23.9,9.5,7.8,2.9,,mock-datalog.csv
2020-10-21 08:15:38,3.38912478978,1.74702307091,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,81.0,27.2,12.9,10.0,3.5,,mock-datalog.csv
2020-10-21 08:15:39,3.35852591882,1.65610851634,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,82.0,27.5,15.6,11.4,4.0,,mock-datalog.csv
2020-10-21 08:15:40,3.39897740146,1.65977641873,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,83.0,25.5,13.5,8.0,12.1,,mock-datalog.csv
2020-10-21 08:15:41,3.50251426362,1.85034568655,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,84.0,25.0,12.1,7.0,11.3,,mock-datalog.csv
2020-10-21 08:15:42,3.17514712958,1.54073759625,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,85.0,24.3,11.6,6.7,10.9,,mock-datalog.csv
2020-10-21 08:15:43,3.13688152813,1.5908359597,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,86.0,24.2,2.9,5.3,4.5,,mock-datalog.csv
2020-10-21 08:15:44,3.6563503074,1.78356681836,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,87.0,23.7,12.7,7.0,6.7,,mock-datalog.csv
2020-10-21 08:15:45,3.49604979908,1.70512745093,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,88.0,24.8,13.6,7.7,7.1,,mock-datalog.csv
2020-10-21 08:15:46,3.42126671091,1.6781171896,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,89.0,28.3,7.6,3.6,19.8,,mock-datalog.csv
2020-10-21 08:15:47,3.50992120473,1.77648396686,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,90.0,23.3,9.1,5.7,6.0,,mock-datalog.csv
2020-10-21 08:15:48,3.16067358901,1.48613801238,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,91.0,23.0,8.8,5.6,5.9,,mock-datalog.csv
2020-10-21 08:15:49,3.29451010152,1.52637941974,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,92.0,23.1,11.1,9.9,11.5,,mock-datalog.csv
2020-10-21 08:15:50,3.508582018,1.62116107417,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,93.0,22.1,10.9,10.4,11.1,,mock-datalog.csv
2020-10-21 08:15:51,3.63812018821,1.96952173618,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,94.0,25.6,3.1,7.7,1.2,,mock-datalog.csv
2020-10-21 08:15:52,3.24770213768,1.69862092569,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,95.0,21.8,2.3,6.3,0.9,,mock-datalog.csv
2020-10-21 08:15:53,3.48912801591,1.78452918977,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,96.0,23.1,2.6,6.6,1.1,,mock-datalog.csv
2020-10-21 08:15:54,3.63840813889,1.76058148756,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,97.0,21.3,1.8,5.8,0.6,,mock-datalog.csv
2020-10-21 08:15:55,3.4170372631,1.62564170183,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,98.0,22.7,10.2,5.7,8.4,,mock-datalog.csv
2020-10-21 08:15:56,3.35996521108,1.76562492064,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,99.0,22.9,16.4,8.7,3.2,,mock-datalog.csv
2020-10-21 08:15:57,3.6374741762,1.69450776711,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,100.0,22.8,16.5,8.9,3.2,,mock-datalog.csv
2020-10-21 08:15:58,3.48951282559,1.81467872729,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,101.0,22.2,9.9,4.9,3.6,,mock-datalog.csv
2020-10-21 08:15:59,3.52189995405,1.66908117089,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,102.0,21.6,10.1,4.7,3.0,,mock-datalog.csv
2020-10-21 08:16:00,3.65122041113,1.86614261906,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,103.0,21.3,9.3,4.5,4.2,,mock-datalog.csv
2020-10-21 08:16:01,3.37609975779,1.63813070047,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,104.0,21.7,9.6,4.7,4.4,,mock-datalog.csv
2020-10-21 08:16:02,3.39303286827,1.6500430735,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,105.0,20.7,9.9,4.6,3.0,,mock-datalog.csv
2020-10-21 08:16:03,3.38590397517,1.59118128403,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,106.0,20.8,9.9,4.7,3.1,,mock-datalog.csv
2020-10-21 08:16:04,3.58667244477,1.79975942882,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,107.0,20.0,6.6,2.4,2.9,,mock-datalog.csv
2020-10-21 08:16:05,3.56908282624,1.78384670105,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,108.0,20.2,6.9,3.1,3.9,,mock-datalog.csv
2020-10-21 08:16:06,3.14707772436,1.4344724225,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,109.0,16.4,3.9,3.9,4.6,,mock-datalog.csv
2020-10-21 08:16:07,3.52262455811,1.88523038254,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,110.0,21.0,5.7,5.3,4.9,,mock-datalog.csv
2020-10-21 08:16:08,3.47923808271,1.61315082827,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,111.0,18.1,4.4,4.3,3.9,,mock-datalog.csv
2020-10-21 08:16:09,3.26996060561,1.60764484718,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,112.0,24.4,8.7,9.0,10.5,,mock-datalog.csv
2020-10-21 08:16:10,3.45273579329,1.78306600172,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,113.0,20.3,5.0,4.6,4.7,,mock-datalog.csv
2020-10-21 08:16:11,3.37935590537,1.82378870699,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,114.0,20.4,12.6,9.0,4.4,,mock-datalog.csv
2020-10-21 08:16:12,3.37936934296,1.53173048668,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,115.0,18.4,12.7,8.8,4.2,,mock-datalog.csv
2020-10-21 08:16:13,3.04824656632,1.45795400815,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,116.0,20.3,3.7,5.0,8.2,,mock-datalog.csv
2020-10-21 08:16:14,3.41110485243,1.59074199396,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,117.0,16.7,2.1,2.1,4.4,,mock-datalog.csv
2020-10-21 08:16:15,3.39344749256,1.7770080985,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,118.0,17.6,3.2,2.7,4.7,,mock-datalog.csv
2020-10-21 08:16:16,3.39258948874,1.64240085054,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,119.0,19.0,4.9,3.7,5.3,,mock-datalog.csv
2020-10-21 08:16:17,3.5736765026,1.87464980161,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,120.0,20.7,6.9,5.0,6.2,,mock-datalog.csv
2020-10-21 08:16:18,3.44499061236,1.68871273477,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,121.0,22.7,9.0,6.3,7.2,,mock-datalog.csv
2020-10-21 08:16:19,3.48082084454,1.70931770434,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,122.0,20.2,4.2,3.5,2.7,,mock-datalog.csv
2020-10-21 08:16:20,3.48685225263,1.69898795222,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,123.0,21.7,4.6,3.7,2.7,,mock-datalog.csv
2020-10-21 08:16:21,3.36390645181,1.57044287898,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,124.0,18.1,3.1,2.7,2.0,,mock-datalog.csv
2020-10-21 08:16:22,3.17029927853,1.60798018205,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,125.0,16.5,9.7,3.7,6.0,,mock-datalog.csv
2020-10-21 08:16:23,3.44810580774,1.77352103156,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,126.0,22.7,11.1,8.2,12.8,,mock-datalog.csv
2020-10-21 08:16:24,3.13985840922,1.57763625651,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,127.0,15.9,9.2,2.0,7.0,,mock-datalog.csv
2020-10-21 08:16:25,3.47195886418,1.85982108358,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,128.0,20.7,7.5,5.5,10.9,,mock-datalog.csv
2020-10-21 08:16:26,3.5526301067,1.73227689141,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,129.0,21.4,10.9,6.6,9.3,,mock-datalog.csv
2020-10-21 08:16:27,3.29145661442,1.69847360779,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,130.0,18.3,7.7,6.9,6.4,,mock-datalog.csv
2020-10-21 08:16:28,3.38871487133,1.72924546478,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,131.0,19.1,7.7,6.8,6.5,,mock-datalog.csv
2020-10-21 08:16:29,3.47685940551,1.74882901003,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,132.0,16.2,5.7,5.0,4.9,,mock-datalog.csv
2020-10-21 08:16:30,3.41990167855,1.62020267447,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,133.0,19.7,7.9,7.0,6.9,,mock-datalog.csv
2020-10-21 08:16:31,3.31097386892,1.75094390725,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,134.0,22.3,3.7,3.4,6.8,,mock-datalog.csv
2020-10-21 08:16:32,3.50171571175,1.78626162925,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,135.0,20.0,3.0,3.1,3.3,,mock-datalog.csv
2020-10-21 08:16:33,3.04618157606,1.46601548835,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,136.0,16.8,2.2,1.9,1.9,,mock-datalog.csv
2020-10-21 08:16:34,3.23674732145,1.71541988584,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,137.0,17.7,2.8,2.0,2.7,,mock-datalog.csv
2020-10-21 08:16:35,3.48933498271,1.76502884279,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,138.0,17.8,3.4,2.2,2.0,,mock-datalog.csv
2020-10-21 08:16:36,3.5490643334,1.71621405425,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,139.0,14.1,2.5,2.1,3.9,,mock-datalog.csv
2020-10-21 08:16:37,3.44762931138,1.64434008334,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,140.0,16.9,3.8,3.1,6.2,,mock-datalog.csv
2020-10-21 08:16:38,3.55437974475,1.67043606605,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,141.0,20.7,6.0,4.7,5.2,,mock-datalog.csv
2020-10-21 08:16:39,3.18415081636,1.59478139613,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,142.0,16.7,5.0,4.1,5.9,,mock-datalog.csv
2020-10-21 08:16:40,3.27595210356,1.76761714562,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,143.0,19.6,6.1,5.1,11.8,,mock-datalog.csv
2020-10-21 08:16:41,3.42223950648,1.78919392452,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,144.0,16.8,5.9,2.4,3.0,,mock-datalog.csv
2020-10-21 08:16:42,3.11405446299,1.58200026879,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,145.0,18.7,7.4,2.8,3.5,,mock-datalog.csv
2020-10-21 08:16:43,3.74442502387,2.02503471842,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,146.0,19.0,8.1,7.9,8.4,,mock-datalog.csv
2020-10-21 08:16:44,3.28226724027,1.70501177369,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,147.0,16.8,3.5,4.3,0.7,,mock-datalog.csv
2020-10-21 08:16:45,3.25748802768,1.48953989033,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,148.0,16.8,4.0,2.3,3.3,,mock-datalog.csv
2020-10-21 08:16:46,3.41960202034,1.45748504736,2.1,stabilization1,600.0,sdr,aps,off,default_level,,off,,,default,149.0,15.3,3.9,1.6,2.2,,mock-datalog.csv
