time,watts,nits,tag,test_name,test_time,video,preset_picture,abc,backlight,lux,mdd,qs,special_commands,ccf_pps,seconds,APL',R,G,B
8/26/2020 13:07,97.98746843,46.98145271,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,21.0,30.0,7.2,6.1,6.4
8/26/2020 13:07,94.74462123,46.51815733,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,22.0,30.7,7.8,6.6,7.0
8/26/2020 13:07,97.72643889,50.42863864,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,23.0,31.5,8.3,7.1,7.7
8/26/2020 13:07,103.3558742,54.03464515,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,24.0,32.2,8.8,7.6,8.1
8/26/2020 13:07,94.48635496,43.83272844,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,25.0,32.6,9.1,7.9,8.5
8/26/2020 13:07,95.15828705,47.08866527,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,26.0,31.0,6.3,8.1,4.1
8/26/2020 13:07,88.07336921,45.0280287,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,27.0,31.0,6.4,8.1,4.1
8/26/2020 13:07,96.68929842,48.28330815,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,28.0,31.3,8.9,7.1,4.4
8/26/2020 13:07,88.05264079,43.86283343,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,29.0,30.1,18.7,7.4,6.9
8/26/2020 13:07,89.10400395,42.61149817,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,30.0,30.7,15.6,11.4,10.4
8/26/2020 13:07,85.37548173,44.94628444,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,31.0,29.8,14.2,10.2,9.1
8/26/2020 13:07,98.6305047,45.75672109,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,32.0,32.1,11.6,12.0,12.5
8/26/2020 13:07,81.53637339,38.196629,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,33.0,28.1,9.2,9.4,10.1
8/26/2020 13:07,81.50259188,40.01951107,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,34.0,30.0,7.9,6.6,5.1
8/26/2020 13:07,93.50638112,47.25941023,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,35.0,31.0,8.4,7.2,5.7
8/26/2020 13:07,82.37165234,41.11308796,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,36.0,30.3,7.0,12.2,0.7
8/26/2020 13:07,94.72612966,43.78422394,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,37.0,32.8,7.9,14.2,0.9
8/26/2020 13:07,94.44485789,47.49063027,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,38.0,31.3,7.5,13.2,0.8
8/26/2020 13:07,82.57242409,40.88797587,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,39.0,26.3,5.4,9.1,0.7
8/26/2020 13:07,91.66878612,42.60766074,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,40.0,29.4,6.0,11.3,0.8
8/26/2020 13:07,96.2835172,44.9782748,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,41.0,30.6,6.7,12.5,0.8
8/26/2020 13:07,89.87770253,42.83613961,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,42.0,29.0,11.2,9.1,4.9
8/26/2020 13:07,89.281302,42.151895,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,43.0,30.7,12.4,10.0,5.5
8/26/2020 13:07,86.12266786,45.14809265,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,44.0,28.9,18.0,6.4,2.1
8/26/2020 13:07,94.83905419,46.54993657,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,45.0,29.9,20.1,6.7,2.3
8/26/2020 13:07,85.98443431,47.65990281,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,46.0,29.5,11.4,8.2,6.3
8/26/2020 13:07,85.69410844,43.81439172,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,47.0,28.6,13.1,12.3,9.4
8/26/2020 13:07,89.53164294,47.7583938,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,48.0,29.3,12.0,6.7,3.2
8/26/2020 13:07,79.71426249,40.46270188,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,49.0,26.2,10.0,5.6,2.7
8/26/2020 13:08,85.2771792,41.10148975,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,50.0,27.7,11.1,6.2,3.1
8/26/2020 13:08,100.5914795,50.15541546,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,51.0,31.2,13.3,8.5,3.9
8/26/2020 13:08,99.54210688,51.05892151,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,52.0,32.3,14.0,8.6,3.9
8/26/2020 13:08,77.62566551,38.85257628,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,53.0,27.1,14.6,7.2,8.2
8/26/2020 13:08,87.63348691,45.20715228,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,54.0,26.5,15.0,11.7,8.7
8/26/2020 13:08,82.69188432,40.16681498,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,55.0,26.7,16.1,13.0,9.7
8/26/2020 13:08,86.54018581,47.48639468,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,56.0,27.5,8.7,6.2,4.0
8/26/2020 13:08,92.33146487,42.83883064,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,57.0,28.3,10.5,9.4,3.6
8/26/2020 13:08,81.00489677,40.55068437,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,58.0,27.7,6.1,5.6,4.1
8/26/2020 13:08,81.66297477,42.73776711,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,59.0,27.2,5.8,5.3,3.9
8/26/2020 13:08,86.58432663,45.04294195,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,60.0,26.6,14.9,7.1,8.0
8/26/2020 13:08,74.51970099,39.01949723,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,61.0,26.6,10.7,8.1,40.2
8/26/2020 13:08,89.85667711,43.45332583,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,62.0,29.5,20.3,8.2,31.7
8/26/2020 13:08,81.60175805,40.32074646,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,63.0,27.1,7.2,6.7,7.2
8/26/2020 13:08,90.61700494,46.2289856,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,64.0,27.0,4.9,8.9,1.2
8/26/2020 13:08,78.47741482,39.43594974,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,65.0,25.4,4.6,7.9,1.1
8/26/2020 13:08,82.00558729,41.35738536,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,66.0,25.9,9.6,7.7,19.0
8/26/2020 13:08,80.40248433,42.21061338,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,67.0,26.9,8.2,7.9,1.9
8/26/2020 13:08,73.88705874,39.52017008,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,68.0,25.4,14.5,12.5,6.7
8/26/2020 13:08,77.99647319,38.56868475,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,69.0,25.5,13.0,12.8,6.9
8/26/2020 13:08,66.42265623,37.07618414,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,70.0,23.1,12.4,11.0,13.7
8/26/2020 13:08,79.97089675,39.09613556,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,71.0,26.0,17.7,13.4,9.5
8/26/2020 13:08,75.12457225,39.10874492,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,72.0,23.6,7.8,8.3,9.2
8/26/2020 13:08,77.56070563,39.72825824,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,73.0,25.4,9.1,9.8,10.7
8/26/2020 13:08,82.11441153,40.97053908,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,74.0,25.4,17.5,18.3,13.5
8/26/2020 13:08,61.72664328,33.15280806,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,75.0,19.8,2.2,3.3,1.2
8/26/2020 13:08,68.11187484,33.91030602,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,76.0,24.3,3.7,5.2,2.2
8/26/2020 13:08,87.32074146,40.77682166,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,77.0,27.3,5.5,7.1,2.9
8/26/2020 13:08,81.24963731,39.6728534,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,78.0,28.5,6.4,8.1,3.3
8/26/2020 13:08,58.32041133,29.5103712,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,79.0,19.9,7.8,6.5,2.3
8/26/2020 13:08,78.81657117,37.62473016,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,80.0,23.9,9.5,7.8,2.9
8/26/2020 13:08,84.09401417,44.63841397,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,81.0,27.2,12.9,10.0,3.5
8/26/2020 13:08,87.96411224,43.91887862,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,82.0,27.5,15.6,11.4,4.0
8/26/2020 13:08,71.59263497,37.09664943,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,83.0,25.5,13.5,8.0,12.1
8/26/2020 13:08,74.97887596,39.7220807,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,84.0,25.0,12.1,7.0,11.3
8/26/2020 13:08,73.95449273,35.47056721,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,85.0,24.3,11.6,6.7,10.9
8/26/2020 13:08,70.86170145,35.55432448,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,86.0,24.2,2.9,5.3,4.5
8/26/2020 13:08,70.71741611,40.18973732,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,87.0,23.7,12.7,7.0,6.7
8/26/2020 13:08,77.17569341,39.70018411,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,88.0,24.8,13.6,7.7,7.1
8/26/2020 13:08,85.57194307,41.26479799,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,89.0,28.3,7.6,3.6,19.8
8/26/2020 13:08,71.14159965,36.35774762,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,90.0,23.3,9.1,5.7,6.0
8/26/2020 13:08,73.52301799,39.19826389,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,91.0,23.0,8.8,5.6,5.9
8/26/2020 13:08,65.48764064,31.86689574,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,92.0,23.1,11.1,9.9,11.5
8/26/2020 13:08,60.70900855,32.88498189,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,93.0,22.1,10.9,10.4,11.1
8/26/2020 13:08,69.34285191,36.68842789,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,94.0,25.6,3.1,7.7,1.2
8/26/2020 13:08,63.13310784,30.17847033,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,95.0,21.8,2.3,6.3,0.9
8/26/2020 13:08,68.26665722,34.99128291,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,96.0,23.1,2.6,6.6,1.1
8/26/2020 13:08,67.20172164,35.20158635,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,97.0,21.3,1.8,5.8,0.6
8/26/2020 13:08,70.22522681,35.92316347,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,98.0,22.7,10.2,5.7,8.4
8/26/2020 13:08,70.21498967,34.98001326,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,99.0,22.9,16.4,8.7,3.2
8/26/2020 13:08,71.54835276,35.85378754,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,100.0,22.8,16.5,8.9,3.2
8/26/2020 13:08,69.65853492,32.44206349,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,101.0,22.2,9.9,4.9,3.6
8/26/2020 13:08,59.60699566,29.41109129,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,102.0,21.6,10.1,4.7,3.0
8/26/2020 13:08,62.51587689,28.49913454,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,103.0,21.3,9.3,4.5,4.2
8/26/2020 13:08,56.87037009,29.65774497,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,104.0,21.7,9.6,4.7,4.4
8/26/2020 13:08,60.59502809,30.97273861,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,105.0,20.7,9.9,4.6,3.0
8/26/2020 13:08,61.15283102,28.91309885,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,106.0,20.8,9.9,4.7,3.1
8/26/2020 13:08,60.83913132,32.51033911,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,107.0,20.0,6.6,2.4,2.9
8/26/2020 13:08,61.48960659,29.73960311,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,108.0,20.2,6.9,3.1,3.9
8/26/2020 13:08,48.45124819,26.00249006,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,109.0,16.4,3.9,3.9,4.6
8/26/2020 13:09,59.10103052,29.97027675,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,110.0,21.0,5.7,5.3,4.9
8/26/2020 13:09,58.68539074,29.37965729,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,111.0,18.1,4.4,4.3,3.9
8/26/2020 13:09,75.46310106,37.80590901,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,112.0,24.4,8.7,9.0,10.5
8/26/2020 13:09,62.44090361,28.74763842,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,113.0,20.3,5.0,4.6,4.7
8/26/2020 13:09,57.20210611,28.80942038,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,114.0,20.4,12.6,9.0,4.4
8/26/2020 13:09,55.36161045,28.15336851,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,115.0,18.4,12.7,8.8,4.2
8/26/2020 13:09,61.43587927,30.14066972,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,116.0,20.3,3.7,5.0,8.2
8/26/2020 13:09,50.68403902,25.63141829,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,117.0,16.7,2.1,2.1,4.4
8/26/2020 13:09,55.50679,29.85639972,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,118.0,17.6,3.2,2.7,4.7
8/26/2020 13:09,50.96952537,24.11637533,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,119.0,19.0,4.9,3.7,5.3
8/26/2020 13:09,62.40231194,29.76261138,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,120.0,20.7,6.9,5.0,6.2
8/26/2020 13:09,69.91670293,35.545579,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,121.0,22.7,9.0,6.3,7.2
8/26/2020 13:09,61.59561722,34.76169389,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,122.0,20.2,4.2,3.5,2.7
8/26/2020 13:09,64.97513657,34.18597522,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,123.0,21.7,4.6,3.7,2.7
8/26/2020 13:09,56.6430962,27.83152335,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,124.0,18.1,3.1,2.7,2.0
8/26/2020 13:09,48.61491662,23.25416538,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,125.0,16.5,9.7,3.7,6.0
8/26/2020 13:09,62.80235188,30.23391651,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,126.0,22.7,11.1,8.2,12.8
8/26/2020 13:09,47.96942372,22.54727582,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,127.0,15.9,9.2,2.0,7.0
8/26/2020 13:09,64.76773828,33.5338807,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,128.0,20.7,7.5,5.5,10.9
8/26/2020 13:09,67.54574828,32.3092155,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,129.0,21.4,10.9,6.6,9.3
8/26/2020 13:09,56.92128433,26.20280325,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,130.0,18.3,7.7,6.9,6.4
8/26/2020 13:09,56.99098534,26.60049299,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,131.0,19.1,7.7,6.8,6.5
8/26/2020 13:09,47.92224914,22.91719449,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,132.0,16.2,5.7,5.0,4.9
8/26/2020 13:09,60.35464591,29.38271174,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,133.0,19.7,7.9,7.0,6.9
8/26/2020 13:09,66.3594366,35.69954781,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,134.0,22.3,3.7,3.4,6.8
8/26/2020 13:09,60.73804933,31.28060532,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,135.0,20.0,3.0,3.1,3.3
8/26/2020 13:09,54.78046251,29.80855521,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,136.0,16.8,2.2,1.9,1.9
8/26/2020 13:09,51.37360715,25.38137957,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,137.0,17.7,2.8,2.0,2.7
8/26/2020 13:09,49.82426657,24.22661224,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,138.0,17.8,3.4,2.2,2.0
8/26/2020 13:09,43.26172384,22.25136149,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,139.0,14.1,2.5,2.1,3.9
8/26/2020 13:09,51.77779364,28.48373746,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,140.0,16.9,3.8,3.1,6.2
8/26/2020 13:09,66.98478526,35.61954838,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,141.0,20.7,6.0,4.7,5.2
8/26/2020 13:09,49.99613096,24.636782,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,142.0,16.7,5.0,4.1,5.9
8/26/2020 13:09,58.78284423,30.05464844,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,143.0,19.6,6.1,5.1,11.8
8/26/2020 13:09,51.32342139,26.75976856,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,144.0,16.8,5.9,2.4,3.0
8/26/2020 13:09,56.58091889,29.26380476,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,145.0,18.7,7.4,2.8,3.5
8/26/2020 13:09,55.67993486,26.82469258,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,146.0,19.0,8.1,7.9,8.4
8/26/2020 13:09,54.02096068,28.33011202,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,147.0,16.8,3.5,4.3,0.7
8/26/2020 13:09,48.78346224,23.64607346,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,148.0,16.8,4.0,2.3,3.3
8/26/2020 13:09,47.24841519,24.09924808,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,149.0,15.3,3.9,1.6,2.2
8/26/2020 13:09,43.60076898,22.07543041,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,150.0,15.1,3.5,1.4,2.1
8/26/2020 13:09,61.54747689,29.40820003,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,151.0,19.6,6.5,2.4,3.0
8/26/2020 13:09,50.42375418,24.1048838,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,152.0,17.6,5.8,1.7,2.5
8/26/2020 13:09,42.50879366,20.48798967,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,153.0,15.7,5.8,5.0,2.5
8/26/2020 13:09,53.1198612,27.76286174,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,154.0,18.2,5.8,4.7,2.2
8/26/2020 13:09,49.16802453,25.80988465,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,155.0,16.7,4.8,2.8,2.0
8/26/2020 13:09,40.76482759,19.32866819,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,156.0,14.6,3.6,1.9,2.1
8/26/2020 13:09,40.6230356,19.66032189,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,157.0,13.7,2.0,2.1,4.1
8/26/2020 13:09,44.40566132,22.20544925,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,158.0,14.3,2.2,2.3,4.5
8/26/2020 13:09,49.29584685,25.36062944,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,159.0,14.7,8.3,5.8,1.5
8/26/2020 13:09,45.9554236,25.31604273,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,160.0,15.3,15.6,1.8,0.5
8/26/2020 13:09,46.39652324,23.25563492,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,161.0,16.0,3.1,1.5,1.5
8/26/2020 13:09,46.13323192,21.86692716,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,162.0,15.8,3.0,1.5,1.5
8/26/2020 13:09,44.50224469,24.22475825,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,163.0,14.8,2.6,1.3,1.3
8/26/2020 13:09,40.38291427,19.07158414,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,164.0,12.2,1.8,0.8,0.8
8/26/2020 13:09,41.4965214,20.34928276,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,165.0,14.1,3.6,1.1,1.7
8/26/2020 13:09,37.75763989,19.46009386,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,166.0,13.2,2.9,1.1,1.8
8/26/2020 13:09,41.35810236,21.46203742,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,167.0,13.5,3.3,1.2,1.9
8/26/2020 13:09,37.41533484,18.6310259,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,168.0,12.5,2.9,2.3,2.4
8/26/2020 13:09,29.70437888,15.67543243,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,169.0,9.9,2.1,1.5,1.6
8/26/2020 13:10,31.12531836,16.47132099,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,170.0,10.0,2.0,1.5,1.6
8/26/2020 13:10,43.33653697,21.38698341,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,171.0,14.8,3.8,2.7,2.8
8/26/2020 13:10,37.49855308,20.44033954,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,172.0,12.7,4.5,2.7,2.5
8/26/2020 13:10,36.74694101,18.64659185,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,173.0,12.2,3.8,2.1,2.0
8/26/2020 13:10,27.36598159,13.69482145,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,174.0,8.7,1.3,1.2,1.3
8/26/2020 13:10,36.28105526,17.57323237,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,175.0,12.4,3.7,3.2,3.1
8/26/2020 13:10,45.65114012,23.42527689,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,176.0,14.5,4.7,3.8,3.3
8/26/2020 13:10,41.86784956,18.30409474,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,177.0,15.0,4.1,3.2,3.0
8/26/2020 13:10,35.85623254,17.4402882,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,178.0,11.2,2.2,1.7,1.3
8/26/2020 13:10,34.25918417,17.24951502,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,179.0,11.0,2.3,1.7,1.2
8/26/2020 13:10,35.89299487,17.64466034,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,180.0,11.8,2.4,1.8,1.2
8/26/2020 13:10,28.10253847,15.66665043,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,181.0,9.3,3.1,1.4,1.4
8/26/2020 13:10,29.16297968,14.18750246,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,182.0,9.9,2.4,1.0,1.0
8/26/2020 13:10,44.89300559,23.01053803,100.0,new_test,600.0,sdr,aps,off,default_level,,off,,,default,183.0,14.8,3.9,2.4,2.8
